,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
254,254,"$2,700",1 Bed,1 Bath,2d ago,90 Washington St ,New York,NY, 10006,,
255,255,"$2,650",1 Bed,1 Bath,2d ago,67 Wall St ,New York,NY, 10005,,
256,256,"$3,150",1 Bed,1 Bath,2d ago,116 John St ,New York,NY, 10038,,
257,257,"$3,000",1 Bed,1 Bath,2d ago,1 West St ,New York,NY, 10004,,
258,258,"$3,300",1 Bed,1 Bath,2d ago,Clarkson Ave ,New York,NY, 11226,,
259,259,"$2,720",1 Bed,1 Bath,2d ago,W 71st St ,New York,NY, 10023,,
260,260,"$3,935",1 Bed,1 Bath,2d ago,Kips Bay CourtOur team has verified this property490 2nd Ave,New York,NY, 10016,,
261,261,"$4,228",1 Bed,1 Bath,2d ago,Avalon ClintonOur team has verified this property515 W 52nd St,New York,NY, 10019,,
262,262,"$3,233",1 Bed,1 Bath,2d ago,Avalon Brooklyn BayOur team has verified this property1501 Voorhies Ave,New York,NY, 11235,,
263,263,"$1,800",1 Bed,1 Bath,2d ago,424 Maryland Ave ,New York,NY, 10305,,
264,264,"$1,800",1 Bed,1 Bath,2d ago,160 Caswell Ave ,New York,NY, 10314,,
265,265,"$1,650",1 Bed,1 Bath,2d ago,0 Bard Ave,New York,NY, 10310,,
266,266,"$2,100",1 Bed,1 Bath,2d ago,8846 7th Ave ,New York,NY, 11228,,
267,267,"$2,500",1 Bed,1 Bath,2d ago,362 Greene Ave ,New York,NY, 11216,,
268,268,"$1,700",1 Bed,1 Bath,2d ago,247 Quincy Ave ,New York,NY, 10465,,
269,269,"$1,880",1 Bed,1 Bath,2d ago,13256 60th Ave ,New York,NY, 11355,,
270,270,"$4,900",1 Bed,1 Bath,2d ago,304 E 65th St ,New York,NY, 10065,,
